concrete%3:00:00::	71297	eq_synonym	100
straight%3:00:05::	71309	eq_synonym	100
active%3:00:01::	71311	eq_synonym	100
friend%1:18:02::	71336	eq_synonym	100
dark%3:00:01::	71342	eq_synonym	100
long%3:00:01::	71352	eq_synonym	100
solid%3:00:01::	71364	eq_synonym	100
solid%3:00:02::	71364	eq_synonym	100
sensitive%3:00:02::	71390	eq_synonym	100
profound%3:00:00::	71417	eq_synonym	100
open%3:00:02::	71470	eq_synonym	100
bureaucratic%3:01:00::	71516	eq_synonym	100
informal%3:00:01::	71534	eq_synonym	100
peaceful%3:00:00::	71592	eq_synonym	100
emotional%3:00:02::	71604	eq_synonym	100
green%1:18:00::	71617	eq_synonym	100
hot%3:00:02::	71624	eq_synonym	100
objective%3:00:00::	71744	eq_synonym	100
optimistic%3:00:00::	71752	eq_synonym	100
provincial%3:00:00::	71774	eq_synonym	100
relative%3:00:00::	71783	eq_synonym	100
quiet%3:00:02::	71792	eq_synonym	100
romantic%5:00:01:loving:00	71793	eq_synonym	100
secular%5:00:00:profane:00	71892	eq_synonym	100
arbitrary%3:00:00::	71894	eq_synonym	100
functional%3:00:00::	71935	eq_synonym	100
industrial%3:00:00::	71939	eq_synonym	100
rush%1:04:00::	72024	eq_synonym	100
superior%3:00:02::	72528	eq_synonym	100
conscious%3:00:00::	73402	eq_synonym	100
blind%3:00:00::	73442	eq_synonym	100
invisible%3:00:00::	73451	eq_synonym	100
worth%1:07:00::	73952	eq_synonym	100
weakness%1:26:00::	73957	eq_synonym	100
volunteer%1:18:00::	73959	eq_synonym	100
free%5:00:00:unpaid:00	74022	eq_synonym	100
cheap%3:00:00::	74024	eq_synonym	100
last%5:00:00:closing:00	74032	eq_synonym	100
democratic%3:00:00::	74036	eq_synonym	100
modern%3:00:00::	74041	eq_synonym	100
daily%3:01:00::	74042	eq_synonym	100
fresh%3:00:01::	74045	eq_synonym	100
new%3:00:00::	74049	eq_synonym	100
new%5:00:00:unaccustomed:00	74049	eq_synonym	100
public%3:00:00::	74122	eq_synonym	100
human%3:01:00::	74133	eq_synonym	100
personal%3:00:00::	74135	eq_synonym	100
clean%3:00:01::	74137	eq_synonym	100
safe%3:00:01::	74138	eq_synonym	100
secure%3:00:04::	74138	eq_synonym	100
impressive%3:00:00::	74139	eq_synonym	100
typical%3:00:00::	74141	eq_synonym	100
traditional%3:00:00::	74143	eq_synonym	100
closed%3:00:04::	74144	eq_synonym	100
central%3:00:01::	74151	eq_synonym	100
effective%3:00:00::	74154	eq_synonym	100
efficient%3:00:00::	74154	eq_synonym	100
practical%3:00:00::_b	74154	eq_synonym	100
possible%3:00:04::	74163	eq_synonym	100
mutual%3:00:00::	74166	eq_synonym	100
moral%3:01:00::	74173	eq_synonym	100
smooth%3:00:00::	74174	eq_synonym	100
characteristic%3:00:00::	74182	eq_synonym	100
false%3:00:00::	74185	eq_synonym	100
ethical%3:00:00::	74186	eq_synonym	100
full%3:00:00::	74188	eq_synonym	100
artistic%3:01:00::	74200	eq_synonym	100
impossible%3:00:00::	74205	eq_synonym	100
municipal%3:01:00::	74207	eq_synonym	100
incredible%3:00:00::	74209	eq_synonym	100
practical%3:00:00::	74211	eq_synonym	100
ambiguity%1:07:00::	74988	eq_synonym	100
ambiguous%3:00:04::	74990	eq_synonym	100
burn%1:26:02::	75022	eq_synonym	100
list%1:07:00::	75038	eq_synonym	100
pitch%1:07:01::	75038	eq_synonym	100
simplicity%1:07:02::	75061	eq_synonym	100
grade%1:07:01::	75064	eq_has_hyperonym	100
likely%3:00:04::	75131	eq_synonym	100
radical%1:18:01::	75162	eq_synonym	100
prevalence%1:07:01::	75165	eq_synonym	100
inside%1:15:01::	75177	eq_synonym	100
economy%1:07:00::	75204	eq_synonym	100
young%5:00:01:young:00	75222	eq_synonym	100
wrong%3:00:04::	75224	eq_synonym	100
written%3:00:00::	75226	eq_synonym	100
wild%3:00:01::	75227	eq_synonym	100
free%5:00:02:unoccupied:00	77767	eq_synonym	100
married%3:00:00::	77825	eq_synonym	100
trivial%5:00:00:ordinary:00	78038	eq_synonym	100
transparent%5:00:00:thin:01	78039	eq_synonym	100
toxic%3:00:00::	78040	eq_synonym	100
tough%3:00:03::	78041	eq_synonym	100
hard%3:00:01::	78043	eq_synonym	100
